Location ID,Name,Address,City,State,Zip Code,Latitude,Longitude,Place_Name,Is Found?,Trimble MAPS Street Address,Trimble MAPS City,Trimble MAPS State,Trimble MAPS Postal Code,Trimble MAPS Latitude,Trimble MAPS Longitude,Trimble MAPS Confidence Level,Trimble MAPS Geocoding Errors,Distance Between Original and Trimble MAPS,,Location_ID,Place_Name,Is_Found?,
IA360     ,PILOT 893                     ,7005 N CHESTNUT ST            ,AVOCA          ,IA,51521,41.5,-95.3342, @Pilot Dealer #893, True,,Avoca,IA,51521,41.50038,-95.335909,1 - Exact,,0.6,,IA360     , @Pilot Dealer #893, True,
IA368     ,KUM  GO 23                    ,29356 298TH ST                ,NEOLA          ,IA,51559,41.4381,-95.6128, NOT FOUND, False,,Neola,IA,51559,41.438924,-95.612109,1 - Exact,,0.1,,IA368     , NOT FOUND, False,
IA372     ,KWIK STAR 569                 ,875 FISHER DR                 ,WATERLOO       ,IA,50701,42.4557,-92.3759, NOT FOUND, False,,Waterloo,IA,50701,42.456097,-92.375754,1 - Exact,,0.1,,IA372     , NOT FOUND, False,
IA373     ,KWIK STAR 567                 ,300 CENTRAL AVE W             ,HAMPTON        ,IA,50441,42.7412,-93.2123, NOT FOUND, False,,Hampton,IA,50441,42.741718,-93.21148,1 - Exact,,0.1,,IA373     , NOT FOUND, False,
IA374     ,4 WAY STOP CUBBYS             ,2405 NORTH BROADWAY           ,RED OAK        ,IA,51566,41.02,-95.2325, NOT FOUND, False,,Red Oak,IA,51566,41.027442,-95.232985,1 - Exact,Input street type differs from match,0.5,,IA374     , NOT FOUND, False,
IA377     ,CENTER POINT TRAVEL PLAZA     ,696 GRAIN LANE                ,CENTER POINT   ,IA,52213,42.1689,-91.7749, NOT FOUND, False,,Center Point,IA,52213,42.173639,-91.777582,1 - Exact,,0.4,,IA377     , @Center Point Travel Plaza, True,
IA381     ,KWIK TRIP 145                 ,402 S HWY 52                  ,GUTTENBERG     ,IA,52052,42.7827,-91.1008, NOT FOUND, False,,Guttenberg,IA,52052,42.782454,-91.100516,1 - Exact,,0,,IA381     , NOT FOUND, False,
IA384     ,LOVES 476                     ,I-80 EXIT 292                 ,DAVENPORT      ,IA,52806,41.6044,-90.6238, @Love's #476, True,,Davenport,IA,52806,41.603629,-90.685646,3 - Uncertain,Input address does not contain a house or building number; Multiple best matches,14.3,,IA384     , NOT FOUND, False,
IA388     ,THE MILL                      ,16250 N AVENUE                ,HOLLAND        ,IA,50642,42.467,-92.7688, NOT FOUND, False,,Holland,IA,50642,42.464564,-92.768699,1 - Exact,,0.2,,IA388     , NOT FOUND, False,
IA392     ,KUM  GO 201                   ,822 1ST AVE.                  ,CORALVILLE     ,IA,52241,41.6806,-91.5656, NOT FOUND, False,,Coralville,IA,52241,41.681372,-91.565811,1 - Exact,,0.1,,IA392     , NOT FOUND, False,
IA394     ,218 FUEL EXPRESS              ,68 S MONROE STREET            ,FLOYD          ,IA,50435,43.1225,-92.7369, @Love's #670, True,,Floyd,IA,50435,43.122327,-92.738344,1 - Exact,,0.2,,IA394     , @218 Fuel Express, True,
IA395     ,OSCEOLA TRAVEL PLAZA          ,105 ARIEL CIRCLE              ,OSCEOLA        ,IA,52501,41.0244,-93.7969, NOT FOUND, False,,Osceola,IA,50213,41.024572,-93.797842,1 - Exact,Input postal code doesn't match input city; Input street type differs from match,0.1,,IA395     , NOT FOUND, False,
IA398     ,PILOT 238 Closed Construction ,2495 210TH AVE                ,PERCIVAL       ,IA,51648,40.6903,-95.7929, @Pilot Travel Center #238, True,,Percival,IA,51648,40.696839,-95.791328,1 - Exact,,0.6,,IA398     , NOT FOUND, False,
IA399     ,KUM  GO 1443                  ,2177 M. AVE                   ,WILLIAMSBURG   ,IA,52361,41.63,-92.0661, NOT FOUND, False,,Williamsburg,IA,52361,41.692316,-92.066127,1 - Exact,,4.3,,IA399     , NOT FOUND, False,
IA404     ,SAPP BROS PERCIVAL            ,2496 210TH AVENUE             ,PERCIVAL       ,IA,51648,40.6899,-95.7915, NOT FOUND, False,,Percival,IA,51648,40.696828,-95.791327,1 - Exact,,0.5,,IA404     , NOT FOUND, False,
IA405     ,PILOT 043                     ,I-80 & COUNTY RD.             ,WALCOTT        ,IA,52773,41.6196,-90.7845, @Pilot Travel Center #43, True,,Walcott,IA,52773,41.632901,-90.857077,3 - Uncertain,Input address does not contain a house or building number; Multiple best matches,10.9,,IA405     , NOT FOUND, False,
IA408     ,GITNGO 34                     ,3302 S. CENTER ST             ,MARSHALLTOWN   ,IA,50158,42.0078,-92.9125, NOT FOUND, False,,Marshalltown,IA,50158,42.006362,-92.912304,1 - Exact,,0.1,,IA408     , NOT FOUND, False,
IA421     ,KWIK STAR 790                 ,100 W MAIN ST                 ,MANCHESTER     ,IA,52057,42.484,-91.458, NOT FOUND, False,,Manchester,IA,52057,42.483905,-91.458218,1 - Exact,,0,,IA421     , NOT FOUND, False,
IA423     ,CASEYS 2867                   ,2424 RANCHERO ROAD            ,WATERLOO       ,IA,50701,42.4544,-92.4069, NOT FOUND, False,,Waterloo,IA,50701,42.454357,-92.407693,1 - Exact,,0.1,,IA423     , NOT FOUND, False,
IA431     ,CASEYS 3439                   ,14046 45TH ST                 ,LIME SPRINGS   ,IA,52155,43.4501,-92.2973, @Casey's General Store #3439, True,,Lime Springs,IA,52155,43.450094,-92.296477,1 - Exact,,0.1,,IA431     , @Casey's General Store #3439, True,
IA432     ,LOVES 411                     ,11820 HICKMAN ROAD            ,DES MOINES     ,IA,50325,41.6136,-93.7797, @Love's #411, True,,Des Moines,IA,50325,41.614784,-93.780535,1 - Exact,,0.5,,IA432     , NOT FOUND, False,
IA434     ,CASEYS 3079                   ,2245 KARR AVENUE              ,EARLY          ,IA,50535,42.467,-95.1485, NOT FOUND, False,,Early,IA,50535,42.467202,-95.148051,1 - Exact,,0,,IA434     , NOT FOUND, False,
IA437     ,CASEYS 3604                   ,121 N FLOYD AVE               ,HINTON         ,IA,51024,42.6274,-96.2921, NOT FOUND, False,,Hinton,IA,51024,42.627568,-96.291778,1 - Exact,,0,,IA437     , NOT FOUND, False,
IA438     ,PILOT 495                     ,4126 HWY 21                   ,BROOKLYN       ,IA,52211,41.6984,-92.359, @Pilot Travel Center #495, True,,Brooklyn,IA,52211,41.698444,-92.35785,1 - Exact,,0.2,,IA438     , NOT FOUND, False,
IA440     ,PILOT 594                     ,2815 SINGING HILL BLVD        ,SIOUX CITY     ,IA,51111,42.4359,-96.3735, @Pilot Travel Center #594, True,,Sioux City,IA,51111,42.435906,-96.373451,1 - Exact,Input street name differs slightly from match,0.2,,IA440     , @Pilot Travel Center #594, True,
IA441     ,LOVES 670                     ,HWY 18@MONROE ST              ,FLOYD          ,IA,50435,43.1226,-92.7348, @Love's #670, True,,Floyd,IA,50435,43.121195,-92.738537,1 - Exact,,0.5,,IA441     , NOT FOUND, False,
IA442     ,LOVES 684                     ,I-35 & HWY 175 EXIT 133       ,ELLSWORTH      ,IA,50075,42.3113,-93.5714, @Love's #684, True,,Ellsworth,IA,50075,42.2711,-93.570622,3 - Uncertain,Input address does not contain a house or building number; Multiple best matches,2.9,,IA442     , NOT FOUND, False,
IA457     ,ROUTE 63 TRAVEL PLAZA         ,304 MAIN ST                   ,CHESTER        ,IA,52134,43.4903,-92.36, @R & S Fuel, True,,Chester,IA,52134,43.490232,-92.358816,1 - Exact,,0.1,,IA457     , NOT FOUND, False,
IA469     ,KWIK STAR 581                 ,251 33RD AVE SW               ,CEDAR RAPIDS   ,IA,52404,41.9446,-91.6679, NOT FOUND, False,,Cedar Rapids,IA,52404,41.945007,-91.667398,1 - Exact,,0,,IA469     , NOT FOUND, False,
IA495     ,PETROMART                     ,1961 HIGHWAY 30               ,MISSOURI VALLEY,IA,51555,41.5564,-95.8878, NOT FOUND, False,,Missouri Valley,IA,51555,41.550163,-95.919801,1 - Exact,,1.8,,IA495     , NOT FOUND, False,
IA501     ,LEMARS TRUCK STOP             ,321 5TH AVE SW                ,LE MARS        ,IA,51031,42.787,-96.1711, NOT FOUND, False,,Le Mars,IA,51031,42.788741,-96.17382,1 - Exact,,0.3,,IA501     , NOT FOUND, False,
IA505     ,KWIK STAR 419                 ,1510 SOUTH GRAND AVE          ,CHARLES CITY   ,IA,50616,43.0495,-92.6726, NOT FOUND, False,,Charles City,IA,50616,43.049654,-92.670294,1 - Exact,,0.3,,IA505     , NOT FOUND, False,
IA506     ,KWIK STAR 490                 ,7500 NORDIC DRIVE             ,CEDAR FALLS    ,IA,50613,42.4701,-92.4478, NOT FOUND, False,,Cedar Falls,IA,50613,42.469741,-92.447784,1 - Exact,,0,,IA506     , NOT FOUND, False,
IA507     ,KWIK STAR 895                 ,825 WEST MILWAUKEE ST         ,NEW HAMPTON    ,IA,50659,43.0669,-92.3274, NOT FOUND, False,,New Hampton,IA,50659,43.066978,-92.327268,1 - Exact,,0,,IA507     , NOT FOUND, False,
IA517     ,YESWAY 1148                   ,1701 IOWA AVE E               ,MARSHALLTOWN   ,IA,50158,42.0061,-92.8852, @In & Out BP Travel Plaza, True,,Marshalltown,IA,50158,42.006773,-92.8845,1 - Exact,,0.1,,IA517     , NOT FOUND, False,
IA520     ,DOWS TRAVEL CENTER            ,904 CARDINAL AVENUE           ,DOWS           ,IA,50071,42.6742,-93.4592, NOT FOUND, False,,Dows,IA,50071,42.673888,-93.461249,1 - Exact,,0.1,,IA520     , NOT FOUND, False,
IA524     ,LVES 704 CLOSED               ,I-29 & HWY 34                 ,MILLS COUNTY   ,IA,51561,41.0461,-95.8276, @Love's #704, True,,Pacific Junction,IA,51561,41.016375,-95.811196,3 - Uncertain,Input postal code doesn't match input city; Input address does not contain a house or building number; Multiple best matches,4.9,,IA524     , NOT FOUND, False,
IA525     ,LOVES 702                     ,HWY20 & HWY 63 EXIT 227       ,WATERLOO       ,IA,50701,42.4629,-92.4035, @Love's #702, True,,Waterloo,IA,50701,42.457168,-92.400434,3 - Uncertain,Input address does not contain a house or building number; Multiple best matches; Location along street is uncertain,3.6,,IA525     , NOT FOUND, False,
IA550     ,PILOT 496                     ,2086 ATALISSA ROAD            ,ATALISSA       ,IA,52720,41.6442,-91.15, @Pilot Travel Center #496, True,,Atalissa,IA,52720,41.644256,-91.151809,1 - Exact,,0.2,,IA550     , NOT FOUND, False,
IA551     ,CASEYS 2653                   ,113 W HIGHWAY 30              ,TOLEDO         ,IA,52342,41.9861,-92.5814, @Casey's #2653, True,,Toledo,IA,52342,41.986155,-92.581156,1 - Exact,,0,,IA551     , @Casey's #2653, True,
IA552     ,CASEYS 2654                   ,708 S DIVISION ST             ,STUART         ,IA,50250,41.4936,-94.3847, NOT FOUND, False,,Stuart,IA,50250,41.496043,-94.319164,1 - Exact,,4.2,,IA552     , @Caseys #2654, True,
IA580     ,CASEYS 3449                   ,13410 IA HWY 78               ,WAPELLO        ,IA,52653,41.0882,-91.185, @Casey's General Store, True,,Wapello,IA,52653,41.087866,-91.18553,1 - Exact,,0.1,,IA580     , NOT FOUND, False,
IA589     ,LOVES 361                     ,I-80 / E 44TH ST S            ,NEWTON         ,IA,50208,41.68,-92.9985, @Love's #361, True,,Newton,IA,50208,41.694144,-93.188765,3 - Uncertain,Input address does not contain a house or building number; Multiple best matches,10.4,,IA589     , NOT FOUND, False,
IA598     ,LOVES 479                     ,I-29 EXIT 143                 ,SIOUX CITY     ,IA,51111,42.435,-96.38, @Love's #479, True,,Sioux City,IA,51111,42.411977,-96.365272,3 - Uncertain,Input address does not contain a house or building number; Multiple best matches,3.8,,IA598     , NOT FOUND, False,
IA599     ,ROADRANGER                    ,100 PLAZA DR                  ,ELK RUN HEIGHTS,IA,50707,42.4608,-92.2468, @Road Ranger #532, True,,Elk Run Heights,IA,50707,42.461228,-92.24845,1 - Exact,,0.3,,IA599     , NOT FOUND, False,
IA600     ,STUARTS 66 FOOD MART          ,1218 SOUTH DIVISION STREET    ,STUART         ,IA,50250,41.4933,-94.3844, NOT FOUND, False,,Stuart,IA,50250,41.489751,-94.319315,1 - Exact,,3.9,,IA600     , @Stuarts 66 Food Mart, True,
IA601     ,KUM  GO 80                    ,1178 ENTERPRISE DR.           ,RIVERSIDE      ,IA,52327,41.4875,-91.554, @Kum & Go #80, True,,Riverside,IA,52327,41.487124,-91.554689,1 - Exact,,0.1,,IA601     , @Kum & Go #80, True,
IA626     ,EZ PIKANS                     ,2210 STATE HWY 13             ,MANCHESTER     ,IA,52057,42.4679,-91.4808, NOT FOUND, False,,Manchester,IA,52057,42.466882,-91.480726,1 - Exact,,0.1,,IA626     , NOT FOUND, False,
IA667     ,CASEYS 2792                   ,9001 6TH ST SW                ,CEDAR RAPIDS   ,IA,52404,41.8939,-91.6761, NOT FOUND, False,,Cedar Rapids,IA,52404,41.888503,-91.675889,1 - Exact,,0.4,,IA667     , NOT FOUND, False,
IA668     ,CASEYS 2769                   ,130 W. EVANS                  ,WILLIAMSBURG   ,IA,52361,41.6869,-92.0078, NOT FOUND, False,,Williamsburg,IA,52361,41.689779,-92.009529,1 - Exact,Input street type differs from match,10.4,,IA668     , @Casey's #2769, True,
IA672     ,JACKRABBIT JUNCTION           ,1708 PIERCE AVE               ,SIBLEY         ,IA,51249,43.4031,-95.7227, NOT FOUND, False,,Sibley,IA,51249,43.39968,-95.722633,1 - Exact,,0.2,,IA672     , NOT FOUND, False,
IA680     ,KUM  GO 227                   ,2108 ISAAC NEWTON DR.         ,AMES           ,IA,50010,42.0096,-93.5863, NOT FOUND, False,,Ames,IA,50010,42.009488,-93.585877,1 - Exact,,0,,IA680     , @Kum & Go #227, True,
IA701     ,KWIK STAR 283                 ,8835 RUNWAY CT SW             ,CEDAR RAPIDS   ,IA,52404,41.892,-91.6744, @Kwik Star #283, True,,Cedar Rapids,IA,52404,41.892039,-91.674953,1 - Exact,,0.1,,IA701     , @Kwik Star #283, True,
IA703     ,KWIK STAR 223                 ,3205 WILLOW CREEK CT          ,CLEAR LAKE     ,IA,50428,43.1463,-93.3501, NOT FOUND, False,,Clear Lake,IA,50428,43.146554,-93.349472,1 - Exact,,0,,IA703     , @Kwik Star #223, True,
IA763     ,PILOT 131                     ,2010 W CLAY ST                ,OSCEOLA        ,IA,50213,41.0406,-93.7948, @Pilot Travel Center #131, True,,Osceola,IA,50213,41.041183,-93.795184,1 - Exact,,0.1,,IA763     , @Pilot Travel Center #131, True,
IA772     ,LINCOLN FARM  HOME BP         ,18880 HYLAND AVE              ,PACIFIC JUNCTIO,IA,51561,41.046,-95.8249, NOT FOUND, False,,,,,0,0,4 - Failed,No matches found; No match found for input street name,-1,,IA772     , NOT FOUND, False,
IA794     ,KWIK STAR 428                 ,330 2ND AVE SOUTH EAST        ,CRESCO         ,IA,52136,43.3711,-92.1127, NOT FOUND, False,,Cresco,IA,52136,43.372983,-92.111453,3 - Uncertain,Multiple best matches; Input street name prefix/suffix differs from match,0.2,,IA794     , NOT FOUND, False,
IA811     ,GIT N GO CONVENIENCE STORE    ,645 N VINE ST                 ,HARTFORD       ,IA,50118,41.4642,-93.403, NOT FOUND, False,,Hartford,IA,50118,41.464348,-93.402914,1 - Exact,,0,,IA811     , NOT FOUND, False,
IA858     ,KUM  GO 4110                  ,2110 GUTHRIE                  ,DES MOINES     ,IA,50317,41.6151,-93.579, NOT FOUND, False,,Des Moines,IA,50317,41.615134,-93.578732,1 - Exact,Input street type differs from match,2.4,,IA858     , @Kum & Go #4110, True,
IA862     ,KWIK STAR 103                 ,701 S OAK ST                  ,IOWA FALLS     ,IA,50126,42.5065,-93.2636, NOT FOUND, False,,Iowa Falls,IA,50126,42.506993,-93.262404,1 - Exact,,0.1,,IA862     , NOT FOUND, False,
IA870     ,SAPP BROS SIOUX CITY          ,129 STEUBEN ST                ,SIOUX CITY     ,IA,51101,42.4914,-96.3888, NOT FOUND, False,,Sioux City,IA,51101,42.490898,-96.388793,1 - Exact,,0,,IA870     , NOT FOUND, False,
IA884     ,KUM  GO 137                   ,101 VILLAGE DRIVE             ,TIFFIN         ,IA,52340,41.6982,-91.6665, NOT FOUND, False,,Tiffin,IA,52340,41.697177,-91.665918,1 - Exact,,0.1,,IA884     , NOT FOUND, False,
IA895     ,CASEYS 3204                   ,33280 335TH STREET            ,MINDEN         ,IA,51553,41.4961,-95.5473, @Casey's General Store, True,,Minden,IA,51553,41.496745,-95.546239,1 - Exact,,0.2,,IA895     , @Casey's General Store, True,
IA899     ,KWIK STAR 212                 ,102 DAVID ST                  ,MAQUOKETA      ,IA,52060,42.0488,-90.6666, @Kwik Star #212, True,,Maquoketa,IA,52060,42.048287,-90.666233,1 - Exact,,0.1,,IA899     , @Kwik Star #212, True,
IA992     ,MARCUS JUNCTION               ,406 HWY 3                     ,MARCUS         ,IA,51035,42.808,-95.7979, NOT FOUND, False,,Marcus,IA,51035,42.807379,-95.798074,1 - Exact,,0,,IA992     , @Marcus Junction, True,
ID002     ,TA_BOISE 167                  ,4115 BROADWAY                 ,BOISE          ,ID,83705,43.5651,-116.1991, @TA-Boise #167, True,,Boise,ID,83705,43.565114,-116.199116,1 - Exact,,0,,ID002     , @TA-Boise #167, True,
ID004     ,JACKSONS FOOD STORES 85       ,612 NAMPA BLVD                ,NAMPA          ,ID,83687,43.6028,-116.5844, NOT FOUND, False,,Nampa,ID,83687,43.598665,-116.572988,1 - Exact,,2.9,,ID004     , @Jacksons Food Store #85, True,
ID016     ,NORTH LEWISTON DYNAMART       ,1920 HWY 128                  ,LEWISTON       ,ID,83501,46.4183,-116.9992, NOT FOUND, False,,Lewiston,ID,83501,46.427176,-117.005528,1 - Exact,,0.8,,ID016     , NOT FOUND, False,
ID019     ,TRAVELERS OASIS TRUCK PLAZA   ,I-84 EXIT 182                 ,EDEN           ,ID,83325,42.5772,-114.0656, NOT FOUND, False,,Eden,ID,83325,42.576105,-114.25063,3 - Uncertain,Input address does not contain a house or building number; Multiple best matches,14.3,,ID019     , NOT FOUND, False,
ID029     ,HUB PLAZA                     ,JCT I-84 & ID 27 EXIT 208     ,BURLEY         ,ID,83318,42.5683,-113.7869, NOT FOUND, False,,Burley,ID,83318,42.538215,-113.811998,3 - Uncertain,Input address does not contain a house or building number; Multiple best matches; Input street name differs somewhat from match; Location along street is uncertain; Input street type differs from match,18.6,,ID029     , NOT FOUND, False,
ID031     ,JACKSONS FOOD STORES 30       ,4444 YELLOWSTONE AVE          ,CHUBBUCK       ,ID,83202,42.914,-112.4663, NOT FOUND, False,,Chubbuck,ID,83202,42.914114,-112.466184,1 - Exact,,0,,ID031     , NOT FOUND, False,
ID047     ,JACKSONS TEXACO 5             ,1407 FRANKLIN BLVD            ,NAMPA          ,ID,83651,43.6019,-116.5725, NOT FOUND, False,,Nampa,ID,83687,43.596539,-116.553767,1 - Exact,,1.3,,ID047     , @Shell #10007564, True,
ID053     ,BOISE STAGE STOP              ,23801 S. ORCHARD ACCESS RD.   ,BOISE          ,ID,83716,43.5728,-116.2358, NOT FOUND, False,,Boise,ID,83716,43.383629,-115.999134,1 - Exact,,18.9,,ID053     , NOT FOUND, False,
ID058     ,PILOT 350                     ,I-84 EXIT 95                  ,MOUNTAIN HOME  ,ID,83647,43.1426,-115.663, @Pilot Travel Center #350, True,,Mountain Home,ID,83647,43.253986,-115.855913,3 - Uncertain,Input address does not contain a house or building number; Multiple best matches,29.2,,ID058     , NOT FOUND, False,
ID074     ,BLISS STINKER STATION 74      ,401 EAST US 30                ,BLISS          ,ID,83314,42.9233,-114.9459, @Bliss Stinker Station #74, True,,Bliss,ID,83314,42.923936,-114.948224,2 - Good,Location along street is approximate,0.2,,ID074     , NOT FOUND, False,
ID075     ,BLACK CANYON STINKER TRUCKSTOP,5250 BLACK CANYON             ,CALDWELL       ,ID,83605,43.8661,-116.781, @Black Canyon Stinker Store, True,,Caldwell,ID,83607,43.865655,-116.78027,2 - Good,Multiple best matches; Input street type differs from match,0.1,,ID075     , NOT FOUND, False,
ID085     ,TRADING POST GAS TRUCK STOP   ,I-15 EXIT 80                  ,FORT HALL      ,ID,83203,43.0067,-112.4075, NOT FOUND, False,,Fort Hall,ID,83203,43.015651,-112.408314,3 - Uncertain,Input address does not contain a house or building number; Multiple best matches,1.7,,ID085     , NOT FOUND, False,
ID111     ,LOVES 334                     ,260 CENTENNIAL DR             ,HEYBURN        ,ID,83336,42.5648,-113.7403, @Love's #334, True,,Heyburn,ID,83336,42.56482,-113.740394,1 - Exact,,0,,ID111     , @Love's #334, True,
